YEARQ,IDHH,ICPSR,PANEL_ROT_GROUP
2020.1,1955693999520103565644116,11,16
2020.1,1955694133383888565659116,15,16
2020.1,1955696833360113565656116,8,16
2020.1,1955753903455819563444126,38,26
2020.1,1955753903455819563444126,38,26
2020.1,1955755215467785563432126,2,26
2020.1,1955755215467785563432126,2,26
2020.1,1955755215467785563432126,2,26
2020.1,1955755215467785563432126,2,26
2020.1,1955755215467785563432126,2,26
2020.1,1955771984687514563849126,26,26
2020.1,1955771984687514563849126,26,26
2020.1,1955774115417516563845116,68,16
2020.1,1955774133167583563859126,12,26
2020.1,1955774133167583563859126,12,26
2020.1,1955774192167566563859126,62,26
2020.1,1955781665368092564945116,10,16
2020.1,1955804165166693563659116,32,16
2020.1,1955804603325155563682116,10,16
2020.1,1955804608345758563682116,13,16
2020.1,1955805208686616563649116,67,16
2020.1,1955806808440278563656126,3,26
2020.1,1955814625328861563482126,2,26
2020.1,1955815225466305563432136,5,36
2020.1,1955831333130473565936126,74,26
2020.1,1955831603410416565945136,60,36
2020.1,1955831633350416565944116,65,16
2020.1,1955831633350416565944116,65,16
2020.1,1955901358023443564534126,4,26
2020.1,1955903565441821564538126,7,26
2020.1,1955906865821680564556116,17,16
2020.1,1955933915138679565944136,37,36
2020.1,1955963933340142565644136,16,36
2020.1,1955964133322556565659116,11,16
2020.1,1968013565465308564538126,16,26
2020.1,1968016892463474564556116,18,16
2020.1,1968051965131953564949126,3,26
2020.1,1968073525463433564538136,22,36
2020.1,1968074165353436564559126,20,26
2020.1,1968074165683483564559126,15,26
2020.1,1968074165683483564559126,15,26
2020.1,1968074165683483564559126,15,26
2020.1,1968074184165394564559116,48,16
2020.1,1968096803198966565956136,51,36
2020.1,1968104608130309563882136,14,36
2020.1,1968104608130309563882136,14,36
2020.1,1968114603523136563882136,14,36
2020.1,1968115299466402563832126,9,26
2020.1,1968141615412806564445116,20,16
2020.1,1968144115689584564459136,14,36
2020.1,1968144603359560564482116,28,16
2020.1,1968260284685237563236126,7,26
2020.1,1968431325195642563434116,6,16
2020.1,1968431325195642563434116,6,16
2020.1,1968434115166336563459136,16,36
2020.1,1968434692355683563482126,13,26
2020.1,1968436803198502563456126,11,26
2020.1,1968436803198502563456126,11,26
2020.1,1968436815198877563456126,24,26
2020.1,1968473584167488563259116,63,16
2020.1,1968473584167488563259116,63,16
2020.1,1968474184162483563259126,4,26
2020.1,1968605292411240564432126,3,26
2020.1,1968625258462194564932116,47,16
2020.1,1968625258462194564932116,47,16
2020.1,1968625258462194564932116,47,16
2020.1,1968625258462194564932116,47,16
2020.1,1968625258462194564932116,47,16
2020.1,1968631315195034563834116,21,16
2020.1,1968631315413542563834126,14,26
2020.1,1968676808195758563656126,20,26
2020.1,1968676833465917563656126,16,26
2020.1,1968710208355775563636126,9,26
2020.1,1968711303195935563634136,11,36
2020.1,1968715284025159563632126,33,26
2020.1,1968716858195758563656126,20,26
2020.1,1968793533393000565638126,9,26
2020.1,1968793933163835565644136,10,36
2020.1,1968861684359473568244136,60,36
2020.1,1968864658686192568282126,8,26
2020.1,1968864658686192568282126,8,26
2020.1,1968865258468383568232126,3,26
2020.1,1976031392447769563434136,10,36
2020.1,1976031615461009563445126,17,26
2020.1,1976033592368564563438116,10,16
2020.1,1976033925138843563444116,15,16
2020.1,1976070265163474564536116,11,16
2020.1,1976086892029488568256116,40,16
2020.1,1976086892029488568256116,40,16
2020.1,1976094133524917565959126,7,26
2020.1,1976121308193964564434126,20,26
2020.1,1976153503826874565638126,4,26
2020.1,1976153533417689565638136,9,36
2020.1,1976154103529893565659126,12,26
2020.1,1976181633020715565645126,8,26
2020.1,1976230258803637568236136,7,36
2020.1,1976233584368337568238116,8,16
2020.1,1976233584368337568238116,8,16
2020.1,1976233984326523568244116,2,16
2020.1,1976235284023676568232136,4,36
2020.1,1976235284023676568232136,4,36
2020.1,1976235284023676568232136,4,36
2020.1,1976251365825364564534116,12,16
2020.1,1976254115355388564559116,39,16
2020.1,1976254115355388564559116,39,16
2020.1,1976254625455368564582126,19,26
2020.1,1976304665340640564582126,2,26
2020.1,1976305292412763564532126,26,26
2020.1,1976306892027937564556116,6,16
2020.1,1976313915138879563444116,17,16
2020.1,1976313915138879563444116,17,16
2020.1,1976314192521074563459116,6,16
2020.1,1976316892468899563456126,2,26
2020.1,1976320292342403563236116,29,16
2020.1,1976331303195123563634136,22,36
2020.1,1976333508196633563638136,2,36
2020.1,1976363984358689565944126,10,26
2020.1,1976373999137454563244136,12,36
2020.1,1976373999137454563244136,12,36
2020.1,1976380292346980564536126,14,26
2020.1,1976440233344887564436126,27,26
2020.1,1976444692564485564482126,5,26
2020.1,1976450208131175563436126,21,26
2020.1,1976450215686305563436136,28,36
2020.1,1976450215686305563436136,28,36
2020.1,1976450215686305563436136,28,36
2020.1,1976450215686305563436136,28,36
2020.1,1976450215686305563436136,28,36
2020.1,1976450215686305563436136,28,36
2020.1,1976450215686305563436136,28,36
2020.1,1976450215686305563436136,28,36
2020.1,1976450215686305563436136,28,36
2020.1,1976450215686305563436136,28,36
2020.1,1976450215686305563436136,28,36
2020.1,1976450215686305563436136,28,36
2020.1,1976511903167104564949126,28,26
2020.1,1976511925522149564949136,13,36
2020.1,1976565208193568563832126,8,26
2020.1,1976580215166478563836116,4,16
2020.1,1976610265454245565936126,25,26
2020.1,1976611999352928565949116,6,16
2020.1,1976611999352928565949116,6,16
2020.1,1976611999352928565949116,6,16
2020.1,1976611999352928565949116,6,16
2020.1,1976614133520017565959126,4,26
2020.1,1976615258824210565932116,18,16
2020.1,1976621925137014564949116,10,16
2020.1,1976631608022009563845136,9,36
2020.1,1976633903524367563844116,4,16
2020.1,1976653533368991565938126,8,26
2020.1,1976654158358966565959116,26,16
2020.1,1976656833460433565956136,1,36
2020.1,1976656833460433565956136,1,36
2020.1,1976703533416267563638116,3,16
2020.1,1976704603689728563682116,8,16
2020.1,1976704603689728563682116,8,16
2020.1,1976704603689728563682116,8,16
2020.1,1976704603689728563682116,8,16
2020.1,1976704603689728563682116,8,16
2020.1,1976704603689728563682116,8,16
2020.1,1976704603689728563682116,8,16
2020.1,1976704603689728563682116,8,16
2020.1,1976706833469778563656126,15,26
2020.1,1976706833469778563656126,15,26
2020.1,1976921915384427564449126,15,26
2020.1,1976924192169237564459126,1,26
2020.1,1976926803396078564456116,23,16
2020.1,1976926803396078564456116,23,16
2020.1,1976926803396078564456116,23,16
2020.1,1976951392391420564434136,4,36
2020.1,1976955215419276564432126,20,26
2020.1,1976994684162688563282126,9,26
2020.1,1976994684162688563282126,9,26
2020.1,1976994684162688563282126,9,26
2020.1,1990020215808291564936126,27,26
2020.1,1990023515196724564938116,27,16
2020.1,1990061303196814565634116,1,16
2020.1,1990061303196814565634116,1,16
2020.1,1990061303196814565634116,1,16
2020.1,1990131384196431563834116,52,16
2020.1,1990154633356861565682126,14,26
2020.1,1990194699045912563682136,24,36
2020.1,1990194699045912563682136,24,36
2020.1,1990253965161645564544136,11,36
2020.1,1990353903358508563444116,30,16
2020.1,1990354615045638563482136,11,36
2020.1,1990391308021275564434126,16,26
2020.1,1990391315399223564434116,19,16
2020.1,1990391315399223564434116,19,16
2020.1,1990411692903669568245136,36,36
2020.1,1990415258416556568232126,14,26
2020.1,1990421358194634568234136,6,36
2020.1,1990421358194634568234136,6,36
2020.1,1990463584774970565938126,15,26
2020.1,1990521699199918563245136,8,36
2020.1,1990521699199918563245136,8,36
2020.1,1990521699199918563245136,8,36
2020.1,1990521699199918563245136,8,36
2020.1,1990521699199918563245136,8,36
2020.1,1990521699199918563245136,8,36
2020.1,1990525258465236563232116,7,16
2020.1,1990544608130217563682136,17,36
2020.1,1990684165351661564559136,16,36
2020.1,1998041684026198568245116,2,16
2020.1,1998121608469234564445136,8,36
2020.1,1998210299520299563636116,39,16
2020.1,1998210299520299563636116,39,16
2020.1,1998211999137806563649116,23,16
2020.1,1998214603165194563682116,6,16
2020.1,1998214603165194563682116,6,16
2020.1,1998215299025702563632136,13,36
2020.1,1998215299025702563632136,13,36
2020.1,1998215299025702563632136,13,36
2020.1,1998230284689362568236116,8,16
2020.1,1998531999160176565649136,5,36
2020.1,1998531999160176565649136,5,36
2020.1,1998535233362593565632126,27,26
2020.1,1998536858417658565656136,28,36
2020.1,1998573592461919564938116,27,16
2020.1,1998574608352168564982116,23,16
2020.1,1998574608352168564982116,23,16
2020.1,1998616833392985565956136,4,36
2020.1,1998634115357556563859126,3,26
2020.1,1998634115357556563859126,3,26
2020.1,1998661965168089564949126,8,26
2020.1,1998741965522408563249116,20,16
2020.1,1998741984167495563249126,10,26
2020.1,1998741984167495563249126,10,26
2020.1,1998741984167495563249126,10,26
2020.1,1998741984167495563249126,10,26
2020.1,1998741984167495563249126,10,26
2020.1,1998751325467789563434126,7,26
2020.1,1998751325467789563434126,7,26
2020.1,1998754692137746563482136,14,36
2020.1,1998761958381612564549126,10,26
2020.1,1998763592021589564538136,17,36
2020.1,1998764125131551564559126,10,26
2020.1,1998765215025368564532116,24,16
2020.1,1998765265021666564532126,21,26
2020.1,1998766825415391564556116,10,16
2020.1,1998781325021934564934136,10,36
2020.1,1998805208415111563632136,6,36
2020.1,1998805208415111563632136,6,36
2020.1,1998834133350417565959116,11,16
2020.1,1998850203353119563836126,14,26
2020.1,1998855208193194563832116,7,16
2020.1,1998855233190317563832126,22,26
2020.1,1998890265529491568236116,11,16
2020.1,1998890265529491568236116,11,16
2020.1,1998891684494612568245126,11,26
2020.1,1998934633164163565982116,1,16
2020.1,1998940284350473565936126,14,26
2020.1,1998941684194138565945136,18,36
2020.1,1998941684194138565945136,18,36
2020.1,1998941684194138565945136,18,36
2020.1,1998941684194138565945136,18,36
2020.1,1998943958160006565944116,21,16
2020.2,1602071625193440564545157,5,57
2020.2,1602074165162751564559167,10,67
2020.2,1602090284132903565936161,9,61
2020.2,1602094665520430565982147,3,47
2020.2,1602094665528936565982157,6,57
2020.2,1602095215468946565932141,3,41
2020.2,1602111633356435563844261,8,61
2020.2,1602111908526490563849251,5,51
2020.2,1602116899197582563856151,5,51
2020.2,1602116899197582563856151,5,51
2020.2,1602140233134882564436151,6,51
2020.2,1602144133164817564459167,11,67
2020.2,1602146815024477564456157,8,57
2020.2,1602174108520385563859367,11,67
2020.2,1602213503026208563638151,5,51
2020.2,1602260258163284563236267,8,67
2020.2,1602431315027714563434151,5,51
2020.2,1602433592196303563438141,2,41
2020.2,1602436892416366563456251,7,51
2020.2,1602436892466362563456257,7,57
2020.2,1602436892466362563456257,7,57
2020.2,1602470284357419563236267,10,67
2020.2,1602474184162422563259261,12,61
2020.2,1602474184162422563259261,12,61
2020.2,1602531933520753565649161,11,61
2020.2,1602601692461269564445147,14,47
2020.2,1602620225462155564932141,4,41
2020.2,1602620292138057564936357,8,57
2020.2,1602621692352142564944141,2,41
2020.2,1602621692417076564945161,10,61
2020.2,1602623908352131564944141,3,41
2020.2,1602624108168052564959141,1,41
2020.2,1602631608444560563845141,3,41
2020.2,1602671303190272563634141,1,41
2020.2,1602673508415770563638261,11,61
2020.2,1602711984685768563649147,1,47
2020.2,1602713903355129563644167,10,67
2020.2,1602714108685991563659151,5,51
2020.2,1602714108685991563659151,5,51
2020.2,1602715208685708563649167,11,67
2020.2,1602716833525739563682161,11,61
2020.2,1602780225138257564936151,8,51
2020.2,1602790203467605565632161,9,61
2020.2,1602790258523024565636157,3,57
2020.2,1602793503463871565638161,11,61
2020.2,1602793503463871565638161,11,61
2020.2,1602813525461021563438167,7,67
2020.2,1602860292138352568236241,3,41
2020.2,1602861603419446568245241,1,41
2020.2,1602863525399400568238441,1,41
2020.2,1602863525399400568238441,1,41
2020.2,1602863565466145568238257,6,57
2020.2,1602864158686110568259241,3,41
2020.2,1602931933160818565949167,15,67
2020.2,1602940233358637565936157,7,57
2020.2,1602940233358637565936157,7,57
2020.2,1605013565415329564538167,9,67
2020.2,1605045203468307568232141,4,41
2020.2,1605056825396778564956141,3,41
2020.2,1605106815598133563856147,1,47
2020.2,1605245258462483563232247,3,47
2020.2,1605245299827451563232151,5,51
2020.2,1605263592194799563238251,5,51
2020.2,1605265299363788563232261,10,61
2020.2,1605481315391239564434157,5,57
2020.2,1605485292596001564432167,8,67
2020.2,1605605292191293564432167,3,67
2020.2,1605605292191293564432167,3,67
2020.2,1605664665168025564982151,3,51
2020.2,1605671333396272563634251,5,51
2020.2,1605691315029044565634261,9,61
2020.2,1605750208137764563436161,9,61
2020.2,1605755215467763563432157,6,57
2020.2,1605755292366385563432161,9,61
2020.2,1605770292137545563836141,1,41
2020.2,1605771608413530563845141,2,41
2020.2,1605771608413530563845141,2,41
2020.2,1605774615323128563882167,12,67
2020.2,1605775233360361563832157,6,57
2020.2,1605781325826735564934147,4,47
2020.2,1605781365592189564934241,3,41
2020.2,1605801603415946563645151,5,51
2020.2,1605801603415946563645151,5,51
2020.2,1605801933686649563649261,19,61
2020.2,1605801933686649563649261,19,61
2020.2,1605803999458419563644151,8,51
2020.2,1605813992136333563444157,8,57
2020.2,1605814699681185563482141,1,41
2020.2,1605831965680414565949147,2,47
2020.2,1605833503390408565938361,4,61
2020.2,1605833503390408565938361,4,61
2020.2,1605833503390408565938361,4,61
2020.2,1605833503390408565938361,4,61
2020.2,1605833503390408565938361,4,61
2020.2,1605835284360894565932147,3,47
2020.2,1605903558417999564538247,4,47
2020.2,1605906865191682564556157,5,57
2020.2,1605930233380064565936157,5,57
2020.2,1605931399024141565934361,11,61
2020.2,1605931399024141565934361,11,61
2020.2,1605961633599065565645261,9,61
2020.2,1651004165164610568259341,3,41
2020.2,1651094633340411565982167,9,67
2020.2,1651094633340411565982167,9,67
2020.2,1651204125381383563459147,4,47
2020.2,1651274603163022565682241,2,41
2020.2,1651295265466146568232147,3,47
2020.2,1651311315461396563434141,2,41
2020.2,1651406833392311565956151,8,51
2020.2,1651603503393908564438167,9,67
2020.2,1651604108163966564459151,6,51
2020.2,1651604108163966564459151,6,51
2020.2,1651624125136736564959257,8,57
2020.2,1651710208525750563636157,3,57
2020.2,1651796899390713565656151,8,51
2020.2,1651796899390713565656151,8,51
2020.2,1651796899390713565656151,8,51
2020.2,1651861384369381568234161,17,61
2020.2,1651861684369312568245167,3,67
2020.2,1651861958136516568249151,7,51
2020.2,1651910299137464563236141,1,41
2020.2,1651981658443469564545167,12,67
2020.2,1657033525411724563438161,12,61
2020.2,1657035292598568563432151,8,51
2020.2,1657073958451669564544361,9,61
2020.2,1657081684024040568245161,9,61
2020.2,1657083992689364568244157,7,57
2020.2,1657083992689364568244157,7,57
2020.2,1657083992689364568244157,7,57
2020.2,1657086884463621568256167,1,67
2020.2,1657121915133969564449161,11,61
2020.2,1657121915133969564449161,11,61
2020.2,1657143992134423564444147,2,47
2020.2,1657154633136836565682167,9,67
2020.2,1657181633029839565645257,7,57
2020.2,1657181633029839565645257,7,57
2020.2,1657184158350709565659161,11,61
2020.2,1657184199153883565659161,12,61
2020.2,1657230215680978568236157,6,57
2020.2,1657233558196582568238151,7,51
2020.2,1657234184166522568259147,4,47
2020.2,1657234184166522568259147,4,47
2020.2,1657234184166522568259147,4,47
2020.2,1657304125357966564559161,10,61
2020.2,1657304658253401564582167,6,67
2020.2,1657306808027978564556157,5,57
2020.2,1657311925567753563449347,3,47
2020.2,1657314108561761563459147,4,47
